country,confirmed,deaths,recovered,active,date
Germany,3073442,79381,2747460,283120,2021-04-15T00:00:00Z
Germany,3099273,79628,2763260,290954,2021-04-16T00:00:00Z
Germany,3123077,79847,2784540,289794,2021-04-17T00:00:00Z
Germany,3142262,79914,2795080,280390,2021-04-18T00:00:00Z
Germany,3153699,80006,2811890,274894,2021-04-19T00:00:00Z
Germany,3163308,80303,2831440,286414,2021-04-20T00:00:00Z
Germany,3188192,80634,2852890,289060,2021-04-21T00:00:00Z
Germany,3217710,80893,2856510,316896,2021-04-22T00:00:00Z
Germany,3245253,81158,2876690,318689,2021-04-23T00:00:00Z
Germany,3268645,81444,2902900,306783,2021-04-24T00:00:00Z
Germany,3287418,81564,2917730,307291,2021-04-25T00:00:00Z
Germany,3299325,81624,2939900,290744,2021-04-26T00:00:00Z
Germany,3310301,81968,2960900,295339,2021-04-27T00:00:00Z
Germany,3332532,82280,2966590,317649,2021-04-28T00:00:00Z
Germany,3357268,82544,2987910,320264,2021-04-29T00:00:00Z
Germany,3381597,82850,3008640,313628,2021-04-30T00:00:00Z
Germany,3400532,83082,3025120,315573,2021-05-01T00:00:00Z
Germany,3416822,83192,3051730,297654,2021-05-02T00:00:00Z
Germany,3425982,83276,3053770,300811,2021-05-03T00:00:00Z
Germany,3433516,83591,3075230,303177,2021-05-04T00:00:00Z
Germany,3451550,83876,3118660,281954,2021-05-05T00:00:00Z
Germany,3473503,84126,3140330,277917,2021-05-06T00:00:00Z
Germany,3491988,84410,3142640,290463,2021-05-07T00:00:00Z
Germany,3507673,84648,3160630,285468,2021-05-08T00:00:00Z
Germany,3520329,84775,3187100,258943,2021-05-09T00:00:00Z
Germany,3527251,84829,3188710,264380,2021-05-10T00:00:00Z
Germany,3533376,85112,3231090,241429,2021-05-11T00:00:00Z
Germany,3548285,85380,3233630,245413,2021-05-12T00:00:00Z
Germany,3565704,85658,3268190,224082,2021-05-13T00:00:00Z
Germany,3577040,85848,3284300,218172,2021-05-14T00:00:00Z
Germany,3584934,86025,3292700,217072,2021-05-15T00:00:00Z
Germany,3593434,86096,3306260,210513,2021-05-16T00:00:00Z
Germany,3598846,86160,3323190,198744,2021-05-17T00:00:00Z
Germany,3603055,86381,3342350,186875,2021-05-18T00:00:00Z
Germany,3614095,86665,3359530,181339,2021-05-19T00:00:00Z
Germany,3626393,86902,3376100,175269,2021-05-20T00:00:00Z
Germany,3635162,87128,3390400,168897,2021-05-21T00:00:00Z
Germany,3642244,87298,3398700,166934,2021-05-22T00:00:00Z
Germany,3648958,87380,3410040,160193,2021-05-23T00:00:00Z
Germany,3651640,87423,3425380,147149,2021-05-24T00:00:00Z
Germany,3653551,87456,3439570,135265,2021-05-25T00:00:00Z
Germany,3656177,87726,3452290,126751,2021-05-26T00:00:00Z
Germany,3662490,87995,3463130,122668,2021-05-27T00:00:00Z
Germany,3669870,88187,3472650,119149,2021-05-28T00:00:00Z
Germany,3675296,88350,3479700,116559,2021-05-29T00:00:00Z
Germany,3679148,88406,3487850,111434,2021-05-30T00:00:00Z
Germany,3681126,88442,3498580,102740,2021-05-31T00:00:00Z
Germany,3682911,88595,3509660,94467,2021-06-01T00:00:00Z
Germany,3687828,88774,3518860,90199,2021-06-02T00:00:00Z
Germany,3692468,88940,3526110,86551,2021-06-03T00:00:00Z
Germany,3695633,89026,3533860,81673,2021-06-04T00:00:00Z
Germany,3697927,89148,3538290,79416,2021-06-05T00:00:00Z
Germany,3700367,89222,3542000,77649,2021-06-06T00:00:00Z
Germany,3701484,89244,3549820,71132,2021-06-07T00:00:00Z
Germany,3702688,89384,3557840,65258,2021-06-08T00:00:00Z
Germany,3705942,89491,3563140,63138,2021-06-09T00:00:00Z
Germany,3709129,89585,3568460,60464,2021-06-10T00:00:00Z
Germany,3711569,89687,3574000,56990,2021-06-11T00:00:00Z
Germany,3713480,89816,3577840,54614,2021-06-12T00:00:00Z
Germany,3714969,89834,3581340,52106,2021-06-13T00:00:00Z
Germany,3715518,89844,3585660,48564,2021-06-14T00:00:00Z
Germany,3716170,89937,3590610,44639,2021-06-15T00:00:00Z
Germany,3717625,90074,3593730,42852,2021-06-16T00:00:00Z
Germany,3718955,90179,3597940,39451,2021-06-17T00:00:00Z
Germany,3720031,90270,3600360,37867,2021-06-18T00:00:00Z
Germany,3721139,90369,3602150,37057,2021-06-19T00:00:00Z
Germany,3721981,90385,3604050,35676,2021-06-20T00:00:00Z
Germany,3722327,90395,3606150,33992,2021-06-21T00:00:00Z
Germany,3722782,90472,3609310,31441,2021-06-22T00:00:00Z
Germany,3723798,90523,3612840,28979,2021-06-23T00:00:00Z
Germany,3724806,90616,3616140,26089,2021-06-24T00:00:00Z
Germany,3725580,90678,3617470,25443,2021-06-25T00:00:00Z
Germany,3726172,90746,3618510,24882,2021-06-26T00:00:00Z
Germany,3726710,90754,3619010,24711,2021-06-27T00:00:00Z
Germany,3726929,90762,3620830,23174,2021-06-28T00:00:00Z
Germany,3727333,90819,3622220,22296,2021-06-29T00:00:00Z
Germany,3728141,90875,3623800,21460,2021-06-30T00:00:00Z
Germany,3729033,90938,3625010,20935,2021-07-01T00:00:00Z
Germany,3729682,91007,3625740,20858,2021-07-02T00:00:00Z
Germany,3730353,91023,3626610,20409,2021-07-03T00:00:00Z
Germany,3730912,91030,3627520,19911,2021-07-04T00:00:00Z
Germany,3731124,91031,3628600,19194,2021-07-05T00:00:00Z
Germany,3731564,91062,3628910,19547,2021-07-06T00:00:00Z
Germany,3732549,91110,3630340,19079,2021-07-07T00:00:00Z
Germany,3733519,91141,3631310,18963,2021-07-08T00:00:00Z
Germany,3734468,91190,3632230,18893,2021-07-09T00:00:00Z
Germany,3735420,91225,3632330,19595,2021-07-10T00:00:00Z
Germany,3736165,91231,3632930,19561,2021-07-11T00:00:00Z
Germany,3736489,91233,3633520,19497,2021-07-12T00:00:00Z
Germany,3737135,91259,3634550,19467,2021-07-13T00:00:00Z
Germany,3738683,91287,3635420,20189,2021-07-14T00:00:00Z
Germany,3740325,91319,3636120,20913,2021-07-15T00:00:00Z
Germany,3741781,91337,3636960,21617,2021-07-16T00:00:00Z
Germany,3743389,91359,3637480,22404,2021-07-17T00:00:00Z
Germany,3744681,91362,3638720,22146,2021-07-18T00:00:00Z
Germany,3745227,91363,3639640,22176,2021-07-19T00:00:00Z
